year,month,state,gender,value
2029,October,Meghalaya,Total,742
2029,October,Meghalaya,Male,371
2029,October,Meghalaya,Female,371
2029,October,Manipur,Total,1165
2029,October,Manipur,Male,575
2029,October,Manipur,Female,590
2029,October,Maharashtra,Total,66565
2029,October,Maharashtra,Male,34979
2029,October,Maharashtra,Female,31586
2029,October,Madhya Pradesh,Total,27573
2029,October,Madhya Pradesh,Male,14376
2029,October,Madhya Pradesh,Female,13197
2029,October,Lakshadweep,Total,70
2029,October,Lakshadweep,Male,36
2029,October,Lakshadweep,Female,34
2029,October,Ladakh,Total,111
2029,October,Ladakh,Male,73
2029,October,Ladakh,Female,38
2029,October,Kerala,Total,32099
2029,October,Kerala,Male,15351
2029,October,Kerala,Female,16748
2029,October,Karnataka,Total,33396
2029,October,Karnataka,Male,17013
2029,October,Karnataka,Female,16383
2029,October,Jharkhand,Total,11622
2029,October,Jharkhand,Male,6085
2029,October,Jharkhand,Female,5537
2029,October,Jammu and Kashmir,Total,4588
2029,October,Jammu and Kashmir,Male,2484
2029,October,Jammu and Kashmir,Female,2104
2029,October,Himachal Pradesh,Total,803
2029,October,Himachal Pradesh,Male,434
2029,October,Himachal Pradesh,Female,370
2029,October,Haryana,Total,14914
2029,October,Haryana,Male,7963
2029,October,Haryana,Female,6951
2029,October,Gujarat,Total,39908
2029,October,Gujarat,Male,21228
2029,October,Gujarat,Female,18680
2029,October,Goa,Total,1339
2029,October,Goa,Male,685
2029,October,Goa,Female,655
2029,October,Delhi,Total,23974
2029,October,Delhi,Male,12834
2029,October,Delhi,Female,11140
2029,October,Daman and Diu,Total,998
2029,October,Daman and Diu,Male,790
2029,October,Daman and Diu,Female,209
2029,October,Dadra and Nagar Haveli,Total,829
2029,October,Dadra and Nagar Haveli,Male,493
2029,October,Dadra and Nagar Haveli,Female,336
2029,October,Chhattisgarh,Total,9435
2029,October,Chhattisgarh,Male,4824
2029,October,Chhattisgarh,Female,4612
2029,October,Chandigarh,Total,1304
2029,October,Chandigarh,Male,716
2029,October,Chandigarh,Female,588
2029,October,Bihar,Total,17727
2029,October,Bihar,Male,9355
2029,October,Bihar,Female,8372
2029,October,Assam,Total,6182
2029,October,Assam,Male,3177
2029,October,Assam,Female,3005
2029,October,Arunachal Pradesh,Total,448
2029,October,Arunachal Pradesh,Male,237
2029,October,Arunachal Pradesh,Female,211
2029,October,Andhra Pradesh,Total,21915
2029,October,Andhra Pradesh,Male,11029
2029,October,Andhra Pradesh,Female,10886
2029,October,Andaman and Nicobar Islands,Total,196
2029,October,Andaman and Nicobar Islands,Male,104
2029,October,Andaman and Nicobar Islands,Female,91
2029,October,All India,Total,543228
2029,October,All India,Male,281625
2029,October,All India,Female,261603
2029,March,West Bengal,Total,39924
2029,March,West Bengal,Male,20537
2029,March,West Bengal,Female,19387
2029,March,Uttarakhand,Total,4765
2029,March,Uttarakhand,Male,2529
2029,March,Uttarakhand,Female,2236
2029,March,Uttar Pradesh,Total,61798
2029,March,Uttar Pradesh,Male,32628
2029,March,Uttar Pradesh,Female,29170
2029,March,Tripura,Total,2004
2029,March,Tripura,Male,1016
2029,March,Tripura,Female,988
2029,March,Telangana,Total,20392
2029,March,Telangana,Male,10263
2029,March,Telangana,Female,10129
2029,March,Tamil Nadu,Total,43905
2029,March,Tamil Nadu,Male,21953
2029,March,Tamil Nadu,Female,21953
2029,March,Sikkim,Total,444
2029,March,Sikkim,Male,232
2029,March,Sikkim,Female,212
2029,March,Rajasthan,Total,23555
2029,March,Rajasthan,Male,12307
2029,March,Rajasthan,Female,11248
2029,March,Punjab,Total,13988
2029,March,Punjab,Male,7460
2029,March,Punjab,Female,6528
2029,March,Puducherry,Total,1334
2029,March,Puducherry,Male,653
2029,March,Puducherry,Female,681
2029,March,Odisha,Total,9533
2029,March,Odisha,Male,4934
2029,March,Odisha,Female,4599
2029,March,Nagaland,Total,1279
2029,March,Nagaland,Male,670
2029,March,Nagaland,Female,609
2029,March,Mizoram,Total,735
2029,March,Mizoram,Male,368
2029,March,Mizoram,Female,367
2029,March,Meghalaya,Total,737
2029,March,Meghalaya,Male,368
2029,March,Meghalaya,Female,369
2029,March,Manipur,Total,1154
2029,March,Manipur,Male,570
2029,March,Manipur,Female,584
2029,March,Maharashtra,Total,66112
2029,March,Maharashtra,Male,34741
2029,March,Maharashtra,Female,31371
2029,March,Madhya Pradesh,Total,27363
2029,March,Madhya Pradesh,Male,14266
2029,March,Madhya Pradesh,Female,13097
2029,March,Lakshadweep,Total,70
2029,March,Lakshadweep,Male,36
2029,March,Lakshadweep,Female,34
2029,March,Ladakh,Total,110
2029,March,Ladakh,Male,72
2029,March,Ladakh,Female,38
2029,March,Kerala,Total,31695
2029,March,Kerala,Male,15158
2029,March,Kerala,Female,16537
2029,March,Karnataka,Total,33103
2029,March,Karnataka,Male,16863
2029,March,Karnataka,Female,16240
2029,March,Jharkhand,Total,11508
2029,March,Jharkhand,Male,6025
2029,March,Jharkhand,Female,5483
2029,March,Jammu and Kashmir,Total,4549
2029,March,Jammu and Kashmir,Male,2463
2029,March,Jammu and Kashmir,Female,2086
2029,March,Himachal Pradesh,Total,801
2029,March,Himachal Pradesh,Male,432
2029,March,Himachal Pradesh,Female,369
2029,March,Haryana,Total,14717
2029,March,Haryana,Male,7857
2029,March,Haryana,Female,6860
2029,March,Gujarat,Total,39460
2029,March,Gujarat,Male,20989
2029,March,Gujarat,Female,18471
2029,March,Goa,Total,1327
2029,March,Goa,Male,678
2029,March,Goa,Female,649
2029,March,Delhi,Total,23735
2029,March,Delhi,Male,12706
2029,March,Delhi,Female,11029
2029,March,Daman and Diu,Total,947
2029,March,Daman and Diu,Male,744
2029,March,Daman and Diu,Female,203
2029,March,Dadra and Nagar Haveli,Total,793
2029,March,Dadra and Nagar Haveli,Male,471
2029,March,Dadra and Nagar Haveli,Female,322
2029,March,Chhattisgarh,Total,9324
2029,March,Chhattisgarh,Male,4767
2029,March,Chhattisgarh,Female,4557
2029,March,Chandigarh,Total,1298
2029,March,Chandigarh,Male,712
2029,March,Chandigarh,Female,586
2029,March,Bihar,Total,17534
2029,March,Bihar,Male,9253
2029,March,Bihar,Female,8281
2029,March,Assam,Total,6127
2029,March,Assam,Male,3149
2029,March,Assam,Female,2978
2029,March,Arunachal Pradesh,Total,443
2029,March,Arunachal Pradesh,Male,234
2029,March,Arunachal Pradesh,Female,209
2029,March,Andhra Pradesh,Total,21693
2029,March,Andhra Pradesh,Male,10917
2029,March,Andhra Pradesh,Female,10776
2029,March,Andaman and Nicobar Islands,Total,194
2029,March,Andaman and Nicobar Islands,Male,104
2029,March,Andaman and Nicobar Islands,Female,90
2029,March,All India,Total,538451
2029,March,All India,Male,279125
2029,March,All India,Female,259326
2029,July,West Bengal,Total,40114
2029,July,West Bengal,Male,20635
2029,July,West Bengal,Female,19479
2029,July,Uttarakhand,Total,4798
2029,July,Uttarakhand,Male,2547
2029,July,Uttarakhand,Female,2251
2029,July,Uttar Pradesh,Total,62069
2029,July,Uttar Pradesh,Male,32771
2029,July,Uttar Pradesh,Female,29298
2029,July,Tripura,Total,2026
2029,July,Tripura,Male,1027
2029,July,Tripura,Female,999
2029,July,Telangana,Total,20392
2029,July,Telangana,Male,10263
2029,July,Telangana,Female,10129
2029,July,Tamil Nadu,Total,44044
2029,July,Tamil Nadu,Male,22022
2029,July,Tamil Nadu,Female,22022
2029,July,Sikkim,Total,450
2029,July,Sikkim,Male,235
2029,July,Sikkim,Female,215
2029,July,Rajasthan,Total,23661
2029,July,Rajasthan,Male,12362
2029,July,Rajasthan,Female,11299
2029,July,Punjab,Total,14050
2029,July,Punjab,Male,7493
2029,July,Punjab,Female,6557
2029,July,Puducherry,Total,1344
2029,July,Puducherry,Male,658
2029,July,Puducherry,Female,686
2029,July,Odisha,Total,9578
2029,July,Odisha,Male,4958
2029,July,Odisha,Female,4620
2029,July,Nagaland,Total,1294
2029,July,Nagaland,Male,678
2029,July,Nagaland,Female,616
2029,July,Mizoram,Total,738
2029,July,Mizoram,Male,369
2029,July,Mizoram,Female,369
2029,July,Meghalaya,Total,740
2029,July,Meghalaya,Male,370
2029,July,Meghalaya,Female,370
2029,July,Manipur,Total,1160
2029,July,Manipur,Male,573
2029,July,Manipur,Female,587
2029,July,Maharashtra,Total,66371
2029,July,Maharashtra,Male,34877
2029,July,Maharashtra,Female,31494
2029,July,Madhya Pradesh,Total,27483
2029,July,Madhya Pradesh,Male,14329
2029,July,Madhya Pradesh,Female,13154
2029,July,Lakshadweep,Total,70
2029,July,Lakshadweep,Male,36
2029,July,Lakshadweep,Female,34
2029,July,Ladakh,Total,111
2029,July,Ladakh,Male,73
2029,July,Ladakh,Female,38
2029,July,Kerala,Total,31926
2029,July,Kerala,Male,15268
2029,July,Kerala,Female,16658
2029,July,Karnataka,Total,33270
2029,July,Karnataka,Male,16949
2029,July,Karnataka,Female,16322
2029,July,Jharkhand,Total,11573
2029,July,Jharkhand,Male,6059
2029,July,Jharkhand,Female,5514
2029,July,Jammu and Kashmir,Total,4571
2029,July,Jammu and Kashmir,Male,2475
2029,July,Jammu and Kashmir,Female,2096
2029,July,Himachal Pradesh,Total,802
2029,July,Himachal Pradesh,Male,433
2029,July,Himachal Pradesh,Female,369
2029,July,Haryana,Total,14830
2029,July,Haryana,Male,7918
2029,July,Haryana,Female,6912
2029,July,Gujarat,Total,39716
2029,July,Gujarat,Male,21126
2029,July,Gujarat,Female,18590
2029,July,Goa,Total,1334
2029,July,Goa,Male,682
2029,July,Goa,Female,652
2029,July,Delhi,Total,23871
2029,July,Delhi,Male,12779
2029,July,Delhi,Female,11092
2029,July,Daman and Diu,Total,976
2029,July,Daman and Diu,Male,770
2029,July,Daman and Diu,Female,206
2029,July,Dadra and Nagar Haveli,Total,813
2029,July,Dadra and Nagar Haveli,Male,484
2029,July,Dadra and Nagar Haveli,Female,330
2029,July,Chhattisgarh,Total,9388
2029,July,Chhattisgarh,Male,4799
2029,July,Chhattisgarh,Female,4588
2029,July,Chandigarh,Total,1301
2029,July,Chandigarh,Male,714
2029,July,Chandigarh,Female,587
2029,July,Bihar,Total,17644
2029,July,Bihar,Male,9311
2029,July,Bihar,Female,8333
2029,July,Assam,Total,6159
2029,July,Assam,Male,3165
2029,July,Assam,Female,2994
2029,July,Arunachal Pradesh,Total,446
2029,July,Arunachal Pradesh,Male,236
2029,July,Arunachal Pradesh,Female,210
2029,July,Andhra Pradesh,Total,21820
2029,July,Andhra Pradesh,Male,10981
2029,July,Andhra Pradesh,Female,10839
2029,July,Andaman and Nicobar Islands,Total,195
2029,July,Andaman and Nicobar Islands,Male,104
2029,July,Andaman and Nicobar Islands,Female,91
2029,July,All India,Total,541129
2029,July,All India,Male,280529
2029,July,All India,Female,260600
2028,October,West Bengal,Total,39689
2028,October,West Bengal,Male,20416
2028,October,West Bengal,Female,19273
2028,October,Uttarakhand,Total,4724
2028,October,Uttarakhand,Male,2508
2028,October,Uttarakhand,Female,2217
2028,October,Uttar Pradesh,Total,61462
2028,October,Uttar Pradesh,Male,32451
2028,October,Uttar Pradesh,Female,29011
2028,October,Tripura,Total,1977
2028,October,Tripura,Male,1002
2028,October,Tripura,Female,975
2028,October,Telangana,Total,20129
2028,October,Telangana,Male,10130
2028,October,Telangana,Female,9998
2028,October,Tamil Nadu,Total,43733
2028,October,Tamil Nadu,Male,21866
2028,October,Tamil Nadu,Female,21866
2028,October,Sikkim,Total,437
2028,October,Sikkim,Male,228
2028,October,Sikkim,Female,208
2028,October,Rajasthan,Total,23424
2028,October,Rajasthan,Male,12238
2028,October,Rajasthan,Female,11186
2028,October,Punjab,Total,13911
2028,October,Punjab,Male,7419
2028,October,Punjab,Female,6492
2028,October,Puducherry,Total,1321
2028,October,Puducherry,Male,647
2028,October,Puducherry,Female,674
2028,October,Odisha,Total,9478
2028,October,Odisha,Male,4906
2028,October,Odisha,Female,4572
2028,October,Nagaland,Total,1261
2028,October,Nagaland,Male,661
2028,October,Nagaland,Female,600
2028,October,Mizoram,Total,731
2028,October,Mizoram,Male,366
2028,October,Mizoram,Female,365
2028,October,Meghalaya,Total,734
2028,October,Meghalaya,Male,367
2028,October,Meghalaya,Female,367
2028,October,Manipur,Total,1147
2028,October,Manipur,Male,566
2028,October,Manipur,Female,581
2028,October,Maharashtra,Total,65790
2028,October,Maharashtra,Male,34572
2028,October,Maharashtra,Female,31218
2028,October,Madhya Pradesh,Total,27213
2028,October,Madhya Pradesh,Male,14188
2028,October,Madhya Pradesh,Female,13025
2028,October,Lakshadweep,Total,70
2028,October,Lakshadweep,Male,36
2028,October,Lakshadweep,Female,34
2028,October,Ladakh,Total,109
2028,October,Ladakh,Male,71
2028,October,Ladakh,Female,37
2028,October,Kerala,Total,31395
2028,October,Kerala,Male,15015
2028,October,Kerala,Female,16381
2028,October,Karnataka,Total,32895
2028,October,Karnataka,Male,16758
2028,October,Karnataka,Female,16138
2028,October,Jharkhand,Total,11428
2028,October,Jharkhand,Male,5983
2028,October,Jharkhand,Female,5445
2028,October,Jammu and Kashmir,Total,4522
2028,October,Jammu and Kashmir,Male,2448
2028,October,Jammu and Kashmir,Female,2073
2028,October,Himachal Pradesh,Total,799
2028,October,Himachal Pradesh,Male,431
2028,October,Himachal Pradesh,Female,368
2028,October,Haryana,Total,14577
2028,October,Haryana,Male,7783
2028,October,Haryana,Female,6794
2028,October,Gujarat,Total,39142
2028,October,Gujarat,Male,20820
2028,October,Gujarat,Female,18322
2028,October,Goa,Total,1318
2028,October,Goa,Male,674
2028,October,Goa,Female,644
2028,October,Delhi,Total,23564
2028,October,Delhi,Male,12614
2028,October,Delhi,Female,10949
2028,October,Daman and Diu,Total,911
2028,October,Daman and Diu,Male,712
2028,October,Daman and Diu,Female,198
2028,October,Dadra and Nagar Haveli,Total,768
2028,October,Dadra and Nagar Haveli,Male,456
2028,October,Dadra and Nagar Haveli,Female,311
2028,October,Chhattisgarh,Total,9245
2028,October,Chhattisgarh,Male,4727
2028,October,Chhattisgarh,Female,4519
2028,October,Chandigarh,Total,1293
2028,October,Chandigarh,Male,710
2028,October,Chandigarh,Female,584
2028,October,Bihar,Total,17397
2028,October,Bihar,Male,9180
2028,October,Bihar,Female,8216
2028,October,Assam,Total,6088
2028,October,Assam,Male,3128
2028,October,Assam,Female,2959
2028,October,Arunachal Pradesh,Total,440
2028,October,Arunachal Pradesh,Male,233
2028,October,Arunachal Pradesh,Female,207
2028,October,Andhra Pradesh,Total,21536
2028,October,Andhra Pradesh,Male,10838
2028,October,Andhra Pradesh,Female,10698
2028,October,Andaman and Nicobar Islands,Total,193
2028,October,Andaman and Nicobar Islands,Male,103
2028,October,Andaman and Nicobar Islands,Female,90
2028,October,All India,Total,534846
2028,October,All India,Male,277251
2028,October,All India,Female,257595
2028,March,West Bengal,Total,39359
2028,March,West Bengal,Male,20246
2028,March,West Bengal,Female,19113
2028,March,Uttarakhand,Total,4667
2028,March,Uttarakhand,Male,2477
2028,March,Uttarakhand,Female,2190
2028,March,Uttar Pradesh,Total,60991
2028,March,Uttar Pradesh,Male,32202
2028,March,Uttar Pradesh,Female,28789
2028,March,Tripura,Total,1940
2028,March,Tripura,Male,983
2028,March,Tripura,Female,957
2028,March,Telangana,Total,20041
2028,March,Telangana,Male,10086
2028,March,Telangana,Female,9955
2028,March,Tamil Nadu,Total,43491
2028,March,Tamil Nadu,Male,21746
2028,March,Tamil Nadu,Female,21746
2028,March,Sikkim,Total,426
2028,March,Sikkim,Male,223
2028,March,Sikkim,Female,203
2028,March,Rajasthan,Total,23240
2028,March,Rajasthan,Male,12142
2028,March,Rajasthan,Female,11098
2028,March,Punjab,Total,13804
2028,March,Punjab,Male,7362
2028,March,Punjab,Female,6442
2028,March,Puducherry,Total,1303
2028,March,Puducherry,Male,638
2028,March,Puducherry,Female,665
2028,March,Odisha,Total,9400
2028,March,Odisha,Male,4865
2028,March,Odisha,Female,4535
2028,March,Nagaland,Total,1236
2028,March,Nagaland,Male,648
2028,March,Nagaland,Female,588
2028,March,Mizoram,Total,726
2028,March,Mizoram,Male,363
2028,March,Mizoram,Female,363
2028,March,Meghalaya,Total,730
2028,March,Meghalaya,Male,365
2028,March,Meghalaya,Female,365
2028,March,Manipur,Total,1136
2028,March,Manipur,Male,561
2028,March,Manipur,Female,575
2028,March,Maharashtra,Total,65339
2028,March,Maharashtra,Male,34335
2028,March,Maharashtra,Female,31004
2028,March,Madhya Pradesh,Total,27004
2028,March,Madhya Pradesh,Male,14079
2028,March,Madhya Pradesh,Female,12925
2028,March,Lakshadweep,Total,70
2028,March,Lakshadweep,Male,36
2028,March,Lakshadweep,Female,34
2028,March,Ladakh,Total,107
2028,March,Ladakh,Male,70
2028,March,Ladakh,Female,37
2028,March,Kerala,Total,30976
2028,March,Kerala,Male,14814
2028,March,Kerala,Female,16162
2028,March,Karnataka,Total,32604
2028,March,Karnataka,Male,16609
2028,March,Karnataka,Female,15995
2028,March,Jharkhand,Total,11315
2028,March,Jharkhand,Male,5924
2028,March,Jharkhand,Female,5391
2028,March,Jammu and Kashmir,Total,4483
2028,March,Jammu and Kashmir,Male,2427
2028,March,Jammu and Kashmir,Female,2056
2028,March,Himachal Pradesh,Total,796
2028,March,Himachal Pradesh,Male,430
2028,March,Himachal Pradesh,Female,366
2028,March,Haryana,Total,14382
2028,March,Haryana,Male,7679
2028,March,Haryana,Female,6703
2028,March,Gujarat,Total,38697
2028,March,Gujarat,Male,20584
2028,March,Gujarat,Female,18113
2028,March,Goa,Total,1305
2028,March,Goa,Male,667
2028,March,Goa,Female,638
2028,March,Delhi,Total,23324
2028,March,Delhi,Male,12486
2028,March,Delhi,Female,10838
2028,March,Daman and Diu,Total,860
2028,March,Daman and Diu,Male,668
2028,March,Daman and Diu,Female,192
2028,March,Dadra and Nagar Haveli,Total,732
2028,March,Dadra and Nagar Haveli,Male,435
2028,March,Dadra and Nagar Haveli,Female,297
2028,March,Chhattisgarh,Total,9135
2028,March,Chhattisgarh,Male,4670
2028,March,Chhattisgarh,Female,4465
2028,March,Chandigarh,Total,1287
2028,March,Chandigarh,Male,706
2028,March,Chandigarh,Female,581
2028,March,Bihar,Total,17205
2028,March,Bihar,Male,9079
2028,March,Bihar,Female,8126
2028,March,Assam,Total,6033
2028,March,Assam,Male,3100
2028,March,Assam,Female,2933
2028,March,Arunachal Pradesh,Total,436
